id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
913536,Bedroom with bathroom in Malasaña,4903694,Henar,Centro,Universidad,40.42157,-3.70539,Private room,,1,13,2015-09-11,0.10,3,0,0,
914057,Hoy Puede Ser Un Gran Día!!,4905854,Josefa,Puente de Vallecas,Palomeras Sureste,40.38901,-3.64185,Private room,26,1,282,2025-08-26,2.24,1,265,107,
923140,Penhouse with Lovely Terrace,1574604,Jorge & Angelina,Centro,Universidad,40.42194,-3.70194,Entire home/apt,225,5,206,2025-09-08,1.41,1,129,20,
925250,Chic & Sunny Apt. Historic District-Sol,4975799,Kristian,Centro,Sol,40.41538,-3.70351,Private room,68,1,764,2025-09-14,5.06,14,91,98,
925339,Centre just walk and enjoy,4977367,Maria Jose,Centro,Universidad,40.422540963200944,-3.701240072319667,Entire home/apt,94,1,234,2025-07-24,1.54,5,57,6,VT8575
926653,Cozy upscale apt museum mile AC,2864064,Nuba Gestion De,Centro,Cortes,40.41245,-3.69688,Entire home/apt,122,1,634,2025-09-04,4.14,20,309,51,VT 185
938410,Elegant apartment  in the best area,9228673,Antonio Jose,Salamanca,Recoletos,40.42722,-3.68388,Entire home/apt,278,5,36,2025-06-17,0.25,4,333,6,
948141,Penthouse with terrace heart of the  city,4722486,Marga,Centro,Universidad,40.42681,-3.7025,Entire home/apt,201,1,289,2025-08-29,1.95,1,134,14,ESFCTU00002810800001977300000000000000000000000002727
948963,Sun+Balcon+Light+Relax+Green24hWIFI,2783896,Ivaylo,Latina,Puerta del Angel,40.40777,-3.74013,Private room,,2,211,2020-03-10,1.39,3,0,0,
958020,SPRING SALES  AT Madrid Malasaña,5211661,Isabel,Centro,Universidad,40.42744,-3.70658,Entire home/apt,73,7,284,2020-09-01,1.87,1,261,0,
961181,"Apartment for 3, Embajadores-La Latina-Lavapies.",5234573,Eva,Centro,Embajadores,40.40875,-3.70439,Entire home/apt,97,4,25,2025-07-19,0.25,8,166,2,ESFCNT00002803700039847500000000000000000000000000005
983019,Room in pretty home Santa Rosa Street Madrid,5386601,Óscar,Puente de Vallecas,Numancia,40.40215,-3.66263,Private room,32,6,95,2025-07-08,0.63,1,203,20,
989063,Preciosa casa equipada,3585435,Nuria,Ciudad Lineal,San Juan Bautista,40.44796,-3.66138,Entire home/apt,,300,0,,,1,0,0,
1037715,Apartamento de lujo en pleno centro,5712665,Myriam,Centro,Palacio,40.41095,-3.71199,Entire home/apt,,100,43,2016-05-19,0.32,1,90,0,
1044902,Masía el Ferrajón,5751753,Masia,Moncloa - Aravaca,Ciudad Universitaria,40.46549,-3.75115,Private room,,2,0,,,1,0,0,
1053180,Cozy flat in the heart of Madrid,5798033,Federico,Centro,Embajadores,40.41045,-3.7057,Entire home/apt,136,2,389,2025-07-24,2.61,1,290,45,
1053662,Private room in Madrid,5801580,Cono,Chamberí,Rios Rosas,40.44338,-3.69662,Private room,53,1,21,2024-07-21,0.14,1,85,0,
1055724,Habitación en piso  con encanto barrio  Chambéry,5814460,Antonia,Chamberí,Arapiles,40.43542,-3.70755,Private room,47,2,36,2025-05-17,0.39,1,3,1,
1065918,Downtown Bright Apartment Gran Vía | A002,5542111,Apartamentos Day Madrid,Centro,Universidad,40.421505,-3.704962,Entire home/apt,198,1,558,2024-12-23,3.73,31,142,3,ESFCNT00002810800047790000000000000000000000000000005
1067941,Flat Nuevo.Metro 90 seconds.  Bedroom.Private bath,5876034,Jose,Tetuán,Almenara,40.46544,-3.69534,Entire home/apt,120,1,74,2024-10-27,0.52,2,72,4,
1069174,Top Location :Thyssen & Prado !,5896428,Helena,Centro,Cortes,40.41328,-3.69498,Entire home/apt,130,2,357,2025-09-04,2.38,1,258,43,
1082942,"Architect's Room, Green Patio, vegan&gayfriendly",2228918,Martin,Centro,Embajadores,40.40912,-3.70074,Private room,80,30,122,2025-09-04,1.01,1,139,20,VT-297
1085217,Relaxing double room in Chueca,3612732,Eugenia,Centro,Justicia,40.42463,-3.69692,Private room,44,60,31,2021-11-09,0.21,1,363,0,
1085898,3flats ideally located! Flat X:4people,2044655,Sylvia,Centro,Palacio,40.41301,-3.70848,Entire home/apt,134,20,43,2025-09-05,0.32,5,99,8,ESHFNT00002811800031435800200000000000000000000000000
1086060,Beautiful Attic - Historic Building,5969817,Rosario,Centro,Palacio,40.41354,-3.7079,Entire home/apt,104,2,93,2025-08-31,0.74,1,15,26,ESFCNT00002809100037891200000000000000000000000000009
1086124,3flats ideally located! Flat Y:3people,2044655,Sylvia,Centro,Embajadores,40.41368,-3.70544,Entire home/apt,101,20,44,2025-06-24,0.31,5,49,11,ESHFNT00002811800031435800100000000000000000000000001
1087049,3flats idealy located! FlatsX + Y:8people,2044655,Sylvia,Centro,Embajadores,40.41353,-3.70715,Entire home/apt,225,5,82,2023-10-23,0.56,5,17,0,ESHFNT00002811800314358004000000000000000000000000008
1092467,Autumn Special for the Blue House,153391,Fernando,Centro,Sol,40.41936,-3.70752,Entire home/apt,94,2,207,2025-09-06,1.38,5,18,54,
1121429,STUDIO CENTER 2,6152491,Silmara,Centro,Palacio,40.4175,-3.7093,Entire home/apt,,4,364,2025-07-15,2.42,1,3,38,
1133140,2 bedroom attic in Madrid center,641820,Felipe,Centro,Embajadores,40.41163,-3.69811,Entire home/apt,459,2,1,2019-06-02,0.01,1,83,0,
1146228,Apartamento en corrala,6284655,Beatriz,Centro,Embajadores,40.4085,-3.69743,Entire home/apt,93,3,42,2023-09-04,0.31,1,14,0,
1162707,NICE & BIG DOUBLE ROOM AT DOWNTOWN,1706029,David,Chamberí,Gaztambide,40.43715,-3.71356,Private room,86,1,151,2025-05-04,1.01,2,359,8,
1168731,Nice Penthouse 10´ Madrid Center,1703448,Elena,Villaverde,San Andrés,40.34993,-3.70594,Entire home/apt,87,5,55,2025-08-26,0.41,2,241,12,VT-1571
1176241,LUXURY FLAT  IN FRONT OF THE PRADO,6436336,Luis,Centro,Cortes,40.41031,-3.69438,Entire home/apt,49,30,12,2025-03-25,0.09,1,297,3,
1177790,Madrid Centro. Zona Sol-Gran Vía. Cerca de todo!,6443996,Carmen,Centro,Justicia,40.42087,-3.70118,Entire home/apt,93,90,8,2024-12-31,0.06,1,281,1,
1184735,LUXURY APARTMENT/Privileged location,4112877,Susana,Centro,Sol,40.4183,-3.70731,Entire home/apt,236,4,155,2025-07-22,1.07,13,31,11,ESFCNT00002809100062026400000000000000000000000000009
1220946,Best Deal BRIGHT PICASSO SUITE SOL,6566447,Marga Casanova,Centro,Sol,40.41682,-3.70233,Entire home/apt,147,2,352,2025-08-17,2.36,3,223,46,VT- 8771
1230677,Design apartment in Sol area,6712111,Sergio,Centro,Embajadores,40.41332,-3.70492,Entire home/apt,80,32,2,2017-08-17,0.01,1,79,0,ESFCNT00002808900001235600000000000000000000000000003
1248292,Best Deal GOYA SUITE Historic SOL,6566447,Marga Casanova,Centro,Sol,40.41884,-3.702,Entire home/apt,128,2,297,2025-07-16,2.01,3,226,15,VT- 8770
1251520,Room in excellent location - centre,6818751,Conrado,Centro,Palacio,40.41697,-3.70949,Private room,,3,70,2018-08-30,0.56,3,0,0,
1254955,Madrid Central flat - Reina Sofía,6730063,Sara,Arganzuela,Palos de Moguer,40.40441,-3.69717,Entire home/apt,130,3,48,2020-03-08,0.33,1,77,0,VT-4159
1263062,Central Double Room near Subway,4304796,Aaron,Arganzuela,Delicias,40.39963,-3.69485,Private room,50,3,498,2025-07-22,3.68,3,203,42,ESHFNT00002809000021255400100000000000000000000000005
1263329,Central Garden Themed Room near Metro & Museums,4304796,Aaron,Arganzuela,Delicias,40.39848,-3.69692,Private room,52,3,492,2025-08-22,3.30,3,211,48,ESHFNT00002809000021255400200000000000000000000000004
1266548,ApartJ GranVia-PalacioReal. Equipped with AC!,4839888,Alicia,Centro,Palacio,40.42239,-3.70986,Entire home/apt,93,2,500,2025-08-28,3.37,12,223,62,ESHFNT00002809100021625200100000000000000000000000005
1267730,Best Deal Chic VELAZQUEZ SUITE SOL,6566447,Marga Casanova,Centro,Sol,40.41688,-3.70384,Entire home/apt,159,2,340,2025-09-12,2.29,3,202,46,VT- 8772
1272747,"Apart A Gran Via-Palacio Real, Equipped with AC!",4839888,Alicia,Centro,Palacio,40.42055,-3.71043,Entire home/apt,82,2,447,2025-08-27,3.06,12,189,70,ESHFNT00002809100021625200200000000000000000000000004
1274889,"Quiet flat in historical Chamberí (IE, CEF area)",2833018,Angel G,Chamberí,Almagro,40.43831228745207,-3.698593652243729,Entire home/apt,102,2,78,2025-05-03,0.53,2,6,8,
1281843,Lovely flat in the centre of Madrid,6871745,Mar,Centro,Cortes,40.41784,-3.69943,Entire home/apt,,180,1,2018-05-05,0.01,2,0,0,
1296584,Flat with two  bedrooms in the center of Madrid,7049661,Marina,Centro,Cortes,40.41312,-3.69776,Entire home/apt,,2,6,2018-04-29,0.06,1,0,0,
1297217,"Plaza de Santa Ana bright 4 pax, 1 BR, 40 m2",4190343,Ramon,Centro,Cortes,40.41495,-3.70061,Entire home/apt,121,4,531,2025-08-26,3.57,28,274,47,ESFCNT00002808900008407000000000000000000000000000005
1309325,"Fantastic room + private bathroom, WiFi + Smart TV",7117225,Jorge,Hortaleza,Valdefuentes,40.4926,-3.65542,Private room,,2,150,2024-06-07,1.49,1,0,0,
1316794,"in Downtown ,cava baja, Madrid,Wifi",7153063,David,Centro,Embajadores,40.41263,-3.70751,Entire home/apt,103,3,157,2025-08-31,1.85,1,240,37,ESFCNT00002809100032505300000000000000000000000000007
1320674,City center! Opera-Sol-Plaza Mayor,7170175,Andres,Centro,Palacio,40.417042,-3.709589,Entire home/apt,111,1,614,2025-09-09,4.31,2,29,53,
1326972,Studio Chueca Madrid Center,7201628,Fidel,Centro,Universidad,40.42186,-3.70158,Entire home/apt,,3,15,2017-01-22,0.14,1,0,0,
1330726,"Aparment in the famous ""rastro""",7218465,Jesus Y Amaia,Centro,Embajadores,40.40872,-3.70761,Entire home/apt,98,5,339,2025-09-01,2.35,3,19,27,vtxxxx
1336818,Jardín Manaure Apartamento céntrico,7249376,Rosanna,Chamartín,Nueva España,40.46396,-3.68005,Entire home/apt,94,1,66,2025-07-10,0.49,1,311,28,VT9822
1343630,"Quiet small room in central Chamberí (IE,CEF area)",2833018,Angel G,Chamberí,Almagro,40.43817,-3.69863,Private room,55,1,74,2024-10-11,0.51,2,50,2,
1346747,Loft Duplex Historical center,7306349,Mauricio,Centro,Embajadores,40.40773,-3.70647,Entire home/apt,88,2,100,2025-05-11,0.68,1,159,18,
1362476,MADRID CENTER- AIR CONDITIONING. NEXT TO GRAN VIA,7375454,Nuria,Centro,Universidad,40.42176,-3.7024,Entire home/apt,208,2,388,2025-04-22,2.64,1,89,5,VT-244
1395084,Private Room for two w/private bathroom/ Bernabéu,7539510,Rafael,Chamartín,El Viso,40.44282,-3.68077,Private room,43,31,30,2025-04-07,0.24,2,299,2,ESHFNT00002803800057141700100000000000000000000000003
1398273,Habitación privada en el centro y el mejor barrio,7552386,Eduardo,Centro,Cortes,40.41797,-3.69855,Private room,,1,0,,,1,0,0,
1408400,A bonbon in the heart of Madrid,7595958,Sol,Centro,Palacio,40.41639,-3.71313,Entire home/apt,97,28,243,2025-04-15,1.66,1,270,4,ESFCNT00002809100028881500000000000000000000000000001
1426027,"Precioso Apartamento  ""ALQUILER DE TEMPORADA""",5633658,Sergio,Centro,Palacio,40.41009,-3.71201,Entire home/apt,,4,240,2025-07-13,1.65,1,0,29,ESFCNT00002809100037378800000000000000000000000000005
1427336,"CENTER, just walking with balcony¡¡¡",4977367,Maria Jose,Centro,Universidad,40.42157,-3.70276,Entire home/apt,,1,195,2025-07-30,1.34,5,40,34,vt8576
1430003,Spacious and close to Gran Vía,2564339,Alfonso,Centro,Palacio,40.42183,-3.71091,Entire home/apt,114,6,188,2025-09-12,1.29,24,31,34,ESFCNT00002809100048356200000000000000000000000000007
1431541,"Temporary rental. Spacious, well connected apartm.",7448200,David,Chamberí,Rios Rosas,40.44234,-3.69849,Entire home/apt,224,4,143,2025-07-21,0.98,1,122,17,ESFCNT00002809300006106100000000000000000000000000005
1434789,Duplex-terrace Plaza de España,2564339,Alfonso,Centro,Palacio,40.42219,-3.71191,Entire home/apt,180,3,178,2025-09-09,1.22,24,31,41,ESFCNT00002809100048361600000000000000000000000000007
1443639,Penthouse in centre with terrace,7751680,Maria,Arganzuela,Palos de Moguer,40.4058,-3.69604,Entire home/apt,100,30,59,2025-06-22,0.43,1,348,2,EXENTO ALQUILER DE TEMPORADA SEGÚN LA LAU
1463482,Well connected Guesthouse in Madrid's green belt,7828783,Elizabeth,Fuencarral - El Pardo,Valverde,40.50377,-3.68884,Entire home/apt,88,4,312,2025-08-30,2.12,1,325,19,
1473278,Penthouse Salamanca District 3BR - 2BTH - Wi-Fi,7652350,Gerardo,Salamanca,Goya,40.42303,-3.67129,Entire home/apt,152,31,49,2025-08-10,0.34,1,314,5,ESFCNT00002810400030766700000000000000000000000000003
1485339,Apartamento Cerca del estadio WANDA METROPOLITANO,7943769,Javier,San Blas - Canillejas,Arcos,40.41909,-3.61418,Entire home/apt,,3,16,2019-09-29,0.16,1,0,0,
1491263,7mtr2 central studyroom with wide window,6191568,Maria,Salamanca,Goya,40.4244,-3.67485,Private room,15,30,21,2025-06-30,0.15,1,7,1,
1500875,Madrid Sol downtown duplexwith AC,4839888,Alicia,Centro,Palacio,40.41256,-3.70938,Entire home/apt,94,2,473,2025-09-13,3.30,12,249,58,ESHFNT00002809100033209900100000000000000000000000003
1507595,Flat 3Rooms Ventas up to 6 easy to park,5574921,Jorge,Ciudad Lineal,Ventas,40.42662,-3.65387,Entire home/apt,69,300,48,2018-09-30,0.38,1,365,0,
1522608,Acogedor Apartamento.CENTRO. EN CHUECA/JUSTICIA/,8125749,Maria,Centro,Justicia,40.426031,-3.698134,Entire home/apt,113,3,22,2023-10-19,0.15,2,341,0,
1529540,Habitación doble sin ruidos,8158807,Olga,Villa de Vallecas,Casco Histórico de Vallecas,40.36148,-3.59824,Private room,45,2,99,2025-05-24,0.74,1,354,13,
1532354,Aparment in latina in the center,7218465,Jesus Y Amaia,Centro,Embajadores,40.41055,-3.70656,Entire home/apt,64,5,247,2025-09-01,1.71,3,27,21,vtxxxx
1547100,Comfy room for 2 non smokers in cosy shared flat,8231348,Krishna,Latina,Cármenes,40.40296,-3.74469,Private room,,2,82,2025-04-27,0.57,1,90,2,
1569343,LOFT de diseño  Ortega y Gasset,8345477,Fernando,Salamanca,Lista,40.42929,-3.67663,Entire home/apt,108,5,109,2025-02-02,0.75,1,168,10,
1579108,Apart Luna Palace,6816328,Omar,Centro,Universidad,40.42171,-3.70564,Entire home/apt,87,2,220,2025-05-13,1.75,1,11,21,
1593044,BEAUTIFUL APARTMENT IN THE CENTER,1706029,David,Chamberí,Gaztambide,40.43778,-3.71294,Entire home/apt,183,1,35,2024-07-14,0.28,2,365,0,
1595592,Aeropuerto-IFEMA-Wanda Metropolitano-CC.Plenilunio,8508444,Ana,San Blas - Canillejas,Rejas,40.44544,-3.5861,Entire home/apt,,5,2,2022-01-07,0.04,1,0,0,
1607436,quiet/luminous flat Madrid center,5790036,Gabrielle,Centro,Universidad,40.42595,-3.7053,Private room,,3,50,2018-12-31,0.35,1,0,0,
1609815,Nice apartament near down town,3514685,Miguel Angel,Retiro,Ibiza,40.41697,-3.67319,Private room,60,2,257,2025-08-27,1.80,1,220,38,
1621371,Between Gran Vía & Palacio Real,2564339,Alfonso,Centro,Palacio,40.42063,-3.71193,Entire home/apt,114,3,187,2025-08-29,1.33,24,32,26,ESFCNT00002809100048357900000000000000000000000000005
1622564,Duplex-terrace close to Gran Vía,2564339,Alfonso,Centro,Palacio,40.42152633589287,-3.7119881544706796,Entire home/apt,268,4,205,2025-09-07,1.44,24,55,21,ESFCNT00002809100048360900000000000000000000000000009
1623202,PROARQUINSA apartamentos en madrid,8631882,Proarquinsa,Arganzuela,Acacias,40.40366,-3.7059,Entire home/apt,,3,103,2025-05-31,1.13,5,2,10,VT-3337
1628485,C22-Low cost room.,901218,Myrko,Centro,Palacio,40.41856630367691,-3.7091076431836085,Private room,152,1,213,2024-10-20,1.46,21,365,2,
1636170,"WOW! PRINCIPE SANTA ANA Wifi!!! 2br, LIFT",8647044,Carmen,Centro,Cortes,40.4163,-3.70046,Entire home/apt,236,7,87,2025-08-24,0.62,7,336,11,
1644183,Alquiler habitación individual,1766434,Guiomar,Chamartín,Prosperidad,40.442649841308594,-3.6739718914031982,Private room,46,15,64,2025-08-12,0.54,1,138,9,ESHFNT00002810200016770000100000000000000000000000001
1644403,Beautiful studio in the heart of Ma,3606346,José,Centro,Embajadores,40.41396,-3.70446,Entire home/apt,102,1,444,2025-08-31,3.05,6,46,51,ESFCNT00002811800032725900000000000000000000000000007
1665067,Habitación muy bien comunicada,8814428,Amadeo,Usera,Moscardó,40.38533,-3.71209,Private room,26,28,21,2024-05-05,0.16,2,0,0,
1680271,Imperial Deluxe Plaza Mayor,2864064,Nuba Gestion De,Centro,Sol,40.41474,-3.70744,Entire home/apt,125,1,536,2025-08-31,3.67,20,324,38,VT 7132
1683393,SPECTACULAR LOFT OF THREE FLOORS,8901422,Valentina,San Blas - Canillejas,Simancas,40.44033,-3.61872,Entire home/apt,185,2,311,2021-06-27,2.17,2,0,0,
1691073,"Sol, big and quiet.300MB WIFI. check the opinions!",8933508,Pablo,Centro,Sol,40.41666,-3.70222,Entire home/apt,120,3,341,2025-09-06,2.35,2,198,40,ESFCNT00002808900030759900000000000000000000000000009
1695083,Downtown Comfortable Apartment Gran Vía | A006,5542111,Apartamentos Day Madrid,Centro,Universidad,40.4217,-3.704667,Entire home/apt,199,1,327,2025-08-28,2.27,31,149,6,ESFCNT00002810800047791700000000000000000000000000003
1698916,"URBAN SANTA ANA,Central! Best Tapas area Wifi! 1BR",8647044,Carmen,Centro,Cortes,40.41555,-3.69955,Entire home/apt,119,7,50,2025-05-10,0.36,7,346,4,
1716687,B12-Casa Opera.,901218,Myrko,Centro,Palacio,40.41919,-3.70915,Private room,78,4,196,2024-10-22,1.35,21,273,3,
1737408,Great refurbish apartment for vacations,4424222,Francisco,Moratalaz,Fontarrón,40.40564,-3.65427,Entire home/apt,167,3,196,2025-08-04,1.53,5,51,27,
1737767,CONFORT IN THE HEART OF MADRID,9137401,Rafael,Centro,Cortes,40.41466,-3.70115,Entire home/apt,196,2,307,2025-01-02,2.14,1,23,11,VT-4879
1742289,Estudio: Downtown Historic District Royal Palace,9172209,Alberto,Centro,Palacio,40.41535,-3.7101,Entire home/apt,60,3,319,2025-08-29,2.21,2,300,48,
1750838,Triángulo del Arte temporary rental not touristy,9210324,Álvaro,Centro,Embajadores,40.41014,-3.70096,Entire home/apt,115,3,204,2025-07-07,1.47,1,218,12,ESFCNT00002811800036676000000000000000000000000000007
1755242,Cozy Urban Apt. Historic District-Sol,4975799,Kristian,Centro,Sol,40.4152,-3.70429,Entire home/apt,144,1,690,2025-09-12,4.75,14,119,73,
1763683,Luxury apartment in the center wifi,4292037,Miguel,Centro,Universidad,40.42318,-3.70166,Entire home/apt,68,2,410,2025-04-09,3.32,5,269,11,
1765529,NICE APARTMENT IN MADRID CENTER,9277975,Raul,Centro,Palacio,40.40955,-3.71055,Entire home/apt,86,50,72,2025-01-20,0.52,1,97,2,
1774049,Central House,4200231,Leticia,Arganzuela,Palos de Moguer,40.40498,-3.7006,Entire home/apt,155,2,76,2025-05-25,1.48,1,238,17,VT-12704
1779465,View to Plaza Mayor,1713524,Oliver,Centro,Sol,40.41508865356445,-3.707134962081909,Entire home/apt,270,2,125,2025-07-09,0.98,1,25,16,
1788102,Private Bathroom.,901218,Myrko,Centro,Palacio,40.4142968542387,-3.7096855812720637,Private room,133,3,229,2025-09-06,1.58,21,344,33,
1790515,Room bathroom almost private. Parking. Ideal girl,8622607,Rocio,Moncloa - Aravaca,Casa de Campo,40.42397,-3.7303,Private room,,1,6,2017-09-20,0.04,1,251,0,
1790920,Lovelly studio for 2 in the heart of Madrid,6915283,Joao,Centro,Universidad,40.42896,-3.70693,Entire home/apt,,2,0,,,1,0,0,
1797544,"Charming Salamanca apartment, 1BR. - VI",596469,Gabriel,Salamanca,Recoletos,40.42129424736724,-3.683965195613257,Entire home/apt,127,1,32,2025-07-04,0.24,29,275,2,
1846297,Beautiful attic near center.,2519411,Paulina,Retiro,Pacífico,40.40155,-3.67772,Entire home/apt,,4,21,2017-05-28,0.15,1,0,0,
1854759,Madrid Rio-Palacio Real Room Own WC,1364024,Pedro,Latina,Cármenes,40.40847,-3.72231,Private room,38,10,73,2025-09-05,0.55,1,80,14,
1858255,Malasaña-Justicia-Chueca with jacuzzy,9696587,Gisela,Centro,Universidad,40.42363,-3.70076,Entire home/apt,209,32,270,2025-09-03,1.93,2,51,14,ESFCNT00002810800002172100000000000000000000000000001
1863038,Modern and bright Duplex in La Latina/Plaza Mayor,1769179,Ian & Alberto,Centro,Palacio,40.41012,-3.71149,Entire home/apt,225,1,179,2025-06-09,1.24,1,245,11,
1865189,Madrid City Center. Double Room,1172225,Eva,Chamberí,Arapiles,40.43597,-3.70842,Private room,,3,9,2014-06-06,0.06,3,0,0,
1901306,Cute apartment in Madrid center,9872400,Marta,Centro,Embajadores,40.409671783447266,-3.70320200920105,Entire home/apt,77,2,66,2023-04-21,0.46,1,22,0,Exempt
1910871,"3 Bdr PH, Best Views, Madrid Center",1985408,Cristina,Centro,Palacio,40.41142,-3.71047,Entire home/apt,166,1,149,2025-07-13,1.09,1,342,17,
1926546,Penthouse citycenter - 20m2 terrace,9278712,Leticia,Centro,Embajadores,40.41209,-3.70278,Entire home/apt,,4,16,2017-05-21,0.12,1,0,0,
1927108,Habitaciones Madrid centro,9982624,Gaelle,Chamberí,Trafalgar,40.43089,-3.70486,Private room,34,3,2,2023-07-10,0.05,1,105,0,
1928731,ROMANTIC in downtown Madrid. Bathtub.,5149901,Oihane,Centro,Embajadores,40.41154,-3.70803,Entire home/apt,500,5,223,2025-06-17,1.56,1,26,13,0000060466
1956372,"Bonita, acogedora y en pleno centro",4068912,Jorge,Centro,Justicia,40.42094,-3.70045,Private room,1286,1,220,2020-06-05,1.54,1,365,0,
1958786,Hi-Fi Apartament Centro Chueca AC,8607804,Pierre & Ely,Centro,Justicia,40.42515,-3.69927,Entire home/apt,,3,27,2024-03-31,0.19,2,0,0,
1973442,Room to Rent. City Center,10189139,Benito,Centro,Embajadores,40.41128,-3.70224,Private room,76,6,207,2025-07-08,1.55,1,185,10,49/811672.9/25
1990801,"Madrid Classy flat I, 6 peop, 80 sqm, 2 BR, 2 BTHR",4190343,Ramon,Centro,Cortes,40.41497,-3.7014,Entire home/apt,230,4,632,2025-08-27,4.42,28,217,51,ESFCNT00002808900032045100000000000000000000000000001
